LATITUDE,LONGITUDE,SAMPLE_TIME_UTC,TAXON,ABUNDANCE_M3
-33.05,152,1954-01-10T00:00:00Z,Pyrosoma atlanticum,0.05
-34.067,151.25,1953-05-25T00:00:00Z,Thalia democratica,2.86
-34.067,151.25,1953-10-06T00:00:00Z,Thalia democratica,7.36
-38.5,148.5,1949-05-08T00:00:00Z,Clausocalanus arcuicornis,13.86
-42.32,148.3,1951-04-19T00:00:00Z,Calanus finmarchicus,41.58
-42.32,148.3,1951-07-06T00:00:00Z,Acartia (Acartiura) clausi,15.59
-42.32,148.3,1952-01-15T00:00:00Z,Calanus finmarchicus,103.94
-42.32,148.3,1952-09-27T00:00:00Z,Acartia (Acartiura) clausi,31.18
-42.76,148.26,1953-10-01T00:00:00Z,Acartia (Acartiura) clausi,305.207
-34,151.283,1953-08-03T00:00:00Z,Canthocalanus pauper,57.73
-34.067,151.25,1953-06-01T00:00:00Z,Fritillaria pellucida,31.18
-30.283,153.267,1952-05-03T00:00:00Z,Fritillaria pellucida,1.3
-30.283,153.267,1952-05-03T00:00:00Z,Temora turbinata,43.31
-38.5,148.5,1952-12-04T00:00:00Z,Salpa fusiformis,25.98
-42.32,148.3,1950-11-29T00:00:00Z,Calanus finmarchicus,103.94
-42.32,148.3,1952-04-02T00:00:00Z,Ihlea magalhanica,1.3
-42.32,148.3,1953-06-15T00:00:00Z,Euphausia lucens,0.675
-38.5,144.5,1952-12-16T00:00:00Z,Clausocalanus arcuicornis,727.565
-38.5,144.5,1952-05-24T00:00:00Z,Oikopleura (Coecaria) longicauda,3.12
-39.9,146.33,1950-08-08T00:00:00Z,Oikopleura (Coecaria) longicauda,1.56
-29.133,153.633,1953-05-22T00:00:00Z,Fritillaria pellucida,1.82
-34.067,151.25,1953-07-06T00:00:00Z,Temora turbinata,194.885
-43.216,148.116,1951-04-24T00:00:00Z,Acartia (Acartiura) clausi,5.2
-42.32,148.3,1952-09-27T00:00:00Z,Clausocalanus arcuicornis,31.285
-42.32,148.3,1952-12-05T00:00:00Z,Thysanoessa gregaria,0.1
-38.5,144.5,1952-12-16T00:00:00Z,Centropages kroyeri,675.6
-31.43,153.1,1953-12-16T00:00:00Z,Clausocalanus arcuicornis,86.61
-33.517,151.883,1954-01-10T00:00:00Z,Pseudevadne tergestina,0.26
-33.05,152,1954-01-10T00:00:00Z,Oikopleura (Coecaria) longicauda,3.02
-34.067,151.25,1953-06-01T00:00:00Z,Oikopleura (Coecaria) longicauda,31.18
-35.27,150.3833333,1953-11-11T00:00:00Z,Penilia avirostris,0.43
-29.133,153.633,1953-08-03T00:00:00Z,Nannocalanus minor,17.32
-43.216,148.116,1951-04-24T00:00:00Z,Oikopleura (Coecaria) longicauda,5.2
-38.5,144.5,1952-09-27T00:00:00Z,Clausocalanus arcuicornis,33.53
-11.49,136.228,2011-12-06T10:30:00Z,Acrocalanus gracilis,61.94
-13,140,1976-09-01T00:00:00Z,Candacia discaudata,1
-13,138,1976-09-01T00:00:00Z,Onychocorycaeus pacificus,8.5
-13,138,1976-09-01T00:00:00Z,Centropages furcatus,0.5
-14,138,1976-09-01T00:00:00Z,Corycaeus speciosus,2.5
-15,140,1976-09-01T00:00:00Z,Acrocalanus longicornis,43
-16,140,1976-09-01T00:00:00Z,Oithona plumifera,119
-12.55,141.25,1986-07-07T21:20:00Z,Acrocalanus longicornis,107.75
-19.2,147.8,1988-01-01T00:00:00Z,Dioithona rigida,2.25
-43.26028,148.0169,1972-10-01T00:00:00Z,Mecynocera clausi,27.922
-12,137,1976-11-01T00:00:00Z,Candacia catula,1
-12,137,1976-11-01T00:00:00Z,Microsetella rosea,2
-12,138,1976-11-01T00:00:00Z,Acrocalanus gracilis,0.7
-12,138,1976-11-01T00:00:00Z,Oithona attenuata typical,4.1
-12,139,1976-11-01T00:00:00Z,Subeucalanus crassus,0.8
-12.25,141.5,1976-11-01T00:00:00Z,Subeucalanus subcrassus,2.5
-13,138,1976-11-01T00:00:00Z,Paracalanus aculeatus,24
-13.5,136.4,1976-11-01T00:00:00Z,Corycaeus speciosus,1
-14,138,1976-11-01T00:00:00Z,Acrocalanus gracilis,13
-14,139,1976-11-01T00:00:00Z,Onychocorycaeus pacificus,2
-14,139,1976-11-01T00:00:00Z,Onychocorycaeus agilis,2.5
-14,139,1976-11-01T00:00:00Z,Oncaea venusta complex,62
-14,140,1976-11-01T00:00:00Z,Nannocalanus minor,3.5
-15,140,1976-11-01T00:00:00Z,Onychocorycaeus agilis,4
-12.55,141.25,1987-10-22T21:13:00Z,Macrosetella gracilis,4.4
-42.69083,148.0981,1973-05-01T00:00:00Z,Nannocalanus minor,18.831
-43.25278,148.0094,1971-12-01T00:00:00Z,Mecynocera clausi,72.078
-15,136,1976-11-01T00:00:00Z,Subeucalanus subcrassus,2
-16,137.5,1976-11-01T00:00:00Z,Sapphirina nigromaculata,0.5
-17.5,140.5,1976-11-01T00:00:00Z,Acartia (Odontacartia) pacifica,2
-12,138,1977-01-01T00:00:00Z,Macrosetella gracilis,3.8
-12.25,141.5,1977-01-01T00:00:00Z,Acrocalanus gibber,28
-12.25,141.5,1977-01-01T00:00:00Z,Acartia (Odontacartia) erythraea,1
-12.25,141.5,1977-01-01T00:00:00Z,Euterpina acutifrons,55.5
-13.5,136.4,1977-01-01T00:00:00Z,Oncaea clevei complex,18
-12.65,141.65,1987-07-24T18:52:00Z,Kelleria australiensis,0.65
-12.55,141.25,1986-08-10T18:34:00Z,Oncaea venusta complex,0.67
-12.65,141.15,1986-12-29T23:26:00Z,Onychocorycaeus pacificus,40.59
-42.68028,148.2653,1972-11-01T00:00:00Z,Ihlea magalhanica,27.273
-42.27139,148.4778,1972-06-01T00:00:00Z,Mesosagitta minima,20.13
-42.56944,148.2975,1972-06-01T00:00:00Z,Serratosagitta tasmanica,2.597
-14,139,1977-01-01T00:00:00Z,Paracalanus denudatus,2
-15,138,1977-01-01T00:00:00Z,Macrosetella gracilis,3
-15,138,1977-01-01T00:00:00Z,Subeucalanus mucronatus,0.3
-15,136,1977-01-01T00:00:00Z,Scolecithricella orientalis,1
-15,136,1977-01-01T00:00:00Z,Farranula gibbula,1
-16,141,1977-01-01T00:00:00Z,Paracalanus aculeatus,42
-17,140,1977-01-01T00:00:00Z,Acrocalanus gibber,12
-17.5,140.5,1977-01-01T00:00:00Z,Clausocalanus furcatus,1.5
-12,141,1977-03-01T00:00:00Z,Euterpina acutifrons,5.3
-12.65,141.65,1986-10-03T19:55:00Z,Oithona brevicornis,97.47
-12.65,141.15,1987-01-30T00:45:00Z,Onychocorycaeus pacificus,66.15
-12.55,141.45,1987-07-27T20:54:00Z,Parvocalanus latus,60.4
-12.75,141.75,1987-05-28T04:16:00Z,Paracalanus denudatus,78.3
-12.65,141.15,1987-11-24T01:52:00Z,Microsetella rosea,33.99
-42.84667,148.3981,1972-08-01T00:00:00Z,Clausocalanus ingens,8.333
-43.25278,148.0094,1971-12-01T00:00:00Z,Calocalanus tenuis,17.532
-12.25,141.5,1977-03-01T00:00:00Z,Temora turbinata,3
-13,138,1977-03-01T00:00:00Z,Euterpina acutifrons,14
-13,138,1977-03-01T00:00:00Z,Microsetella rosea,1
-13,138,1977-03-01T00:00:00Z,Ditrichocorycaeus erythraeus,5
-13.5,136.4,1977-03-01T00:00:00Z,Anawekia bilobata,0.5
-14,137,1977-03-01T00:00:00Z,Corycaeus sewelli (invalid),0.5
-14,138,1977-03-01T00:00:00Z,Macrosetella gracilis,37
-14,138,1977-03-01T00:00:00Z,Ditrichocorycaeus asiaticus,3.5
-14,141,1977-03-01T00:00:00Z,Centropages orsinii,1.5
-15,140,1977-03-01T00:00:00Z,Candacia catula,0.5
-15,140,1977-03-01T00:00:00Z,Oncaea venusta complex,0.5
-15,136,1977-03-01T00:00:00Z,Ditrichocorycaeus lubbocki,0.8
-15,136,1977-03-01T00:00:00Z,Parvocalanus crassirostris,30.3
-16,139,1977-03-01T00:00:00Z,Clytemnestra scutellata,5.5
-16,140,1977-03-01T00:00:00Z,Euterpina acutifrons,13.5
-12.55,141.45,1987-10-22T18:53:00Z,Paracalanus denudatus,21.13
-12.65,141.15,1988-03-18T01:47:00Z,Candacia discaudata,0.78
-12.65,141.65,1986-07-06T21:38:00Z,Ditrichocorycaeus dahli,18.37
-15.99833,124.38,2011-10-17T10:12:00Z,Calanopia elliptica,10.22
-15.73333,123.27167,2011-10-20T17:10:00Z,Calanopia elliptica,9.01
-16.13567,124.13583,2011-01-21T07:54:00Z,Acrocalanus gibber,114.29
-16.04,124.08667,2011-01-29T11:44:00Z,Ditrichocorycaeus asiaticus,16.7
-12,137,1977-05-01T00:00:00Z,Subeucalanus subcrassus,5
-12,138,1977-05-01T00:00:00Z,Acrocalanus gracilis,10
-12,139,1977-05-01T00:00:00Z,Temora turbinata,7
-13.5,136.4,1977-05-01T00:00:00Z,Labidocera minuta,0.5
-13.5,136.4,1977-05-01T00:00:00Z,Acartia (Odontacartia) pacifica,8
-13.5,136.4,1977-05-01T00:00:00Z,Centropages furcatus,5
-14,138,1977-05-01T00:00:00Z,Paracalanus aculeatus,58
-14,141,1977-05-01T00:00:00Z,Calanopia elliptica,7.5
-15,136,1977-05-01T00:00:00Z,Temora turbinata,0.8
-19.3,146.96,1985-09-01T00:00:00Z,Oithona simplex,33343.65
-19.3,146.96,1985-09-01T00:00:00Z,Onychocorycaeus catus,3282.9
-12.75,141.75,1987-04-01T06:00:00Z,Oithona attenuata,42.23
-12.55,141.25,1987-08-24T00:00:00Z,Ditrichocorycaeus dahli,12.72
-12.65,141.15,1987-06-28T22:44:00Z,Kelleria australiensis,0.53
-12.55,141.45,1986-06-07T19:25:00Z,Ditrichocorycaeus erythraeus,21.6
-12.65,141.15,1986-12-02T23:08:00Z,Oithona brevicornis,131.82
-12.75,141.75,1986-05-11T04:55:00Z,Paracalanus aculeatus,91.62
-42.68028,148.2558,1972-10-01T00:00:00Z,Mesosagitta minima,62.338
-42.84667,148.3981,1972-08-01T00:00:00Z,Nannocalanus minor,0.926
-42.27111,148.4767,1971-11-01T00:00:00Z,Mesocalanus tenuicornis,0.649
-42.26028,148.6308,1971-12-01T00:00:00Z,Oncaea venusta complex,0.463
-42.573,147.9921,2000-06-01T00:00:00Z,Temora turbinata,10.08
-11.64252,130.20563,2005-08-19T14:50:00Z,Euterpina acutifrons,348.359
-16.5,146,1988-01-01T00:00:00Z,Acartia (Odontacartia) australis,9.3
-19.6,149.6,1988-01-01T00:00:00Z,Acrocalanus gracilis,0.3
-14.6,145.6,1988-01-01T00:00:00Z,Centropages elongatus,0.3
-19.4,148.2,1988-01-01T00:00:00Z,Clytemnestra scutellata,1.2
-19.7,149.8,1988-01-01T00:00:00Z,Euterpina acutifrons,0.6
-42.69083,148.0981,1973-05-01T00:00:00Z,Eucalanus elongatus,0.649
-42.27139,148.4725,1972-08-01T00:00:00Z,Oncaea venusta complex,0.649
-12.65,141.65,1987-08-23T18:28:00Z,Oithona simplex,137.69
-12.55,141.25,1987-08-24T00:00:00Z,Calanopia elliptica,0.79
-12.55,141.25,1987-06-28T20:20:00Z,Acrocalanus gracilis,10.28
-12.55,141.25,1987-12-19T21:12:00Z,Parvocalanus elegans,64.89
-19.6,149.8,1988-01-01T00:00:00Z,Undinula vulgaris,4.1
-21.3,151.2,1988-01-01T00:00:00Z,Acartia (Odontacartia) australis,23.8
-20.9,151.8,1988-01-01T00:00:00Z,Canthocalanus pauper,0.5
-17.2,146.3,1988-01-01T00:00:00Z,Canthocalanus pauper,17.6
-18.9,147.7,1988-01-01T00:00:00Z,Centropages orsinii,22.4
-14.6,145.6,1988-01-01T00:00:00Z,Ditrichocorycaeus lubbocki,1.4
-17,146.1,1988-01-01T00:00:00Z,Onychocorycaeus pacificus,4.1
-35.01,118.5997,1993-01-13T00:00:00Z,Aglaura hemistoma,0.08
-34.0108,121.3004,1992-07-22T00:00:00Z,Aglaura hemistoma,0.08
-33.5908,121.1503,1992-07-22T00:00:00Z,Mesosagitta minima,0.06
-35.1308,117.4709,1992-07-23T00:00:00Z,Mesosagitta minima,0.8
-34.5302,118.51,1992-07-22T00:00:00Z,Abylopsis eschscholtzii,0.08
-34.4306,118.5109,1992-07-22T00:00:00Z,Ferosagitta robusta,0.16
-35.0407,118.1008,1992-07-23T00:00:00Z,Aglaura hemistoma,0.16
-33.5507,122.0209,1992-07-21T00:00:00Z,Ferosagitta robusta,0.04
-30.8333,115.5833,1998-04-01T00:00:00Z,Aglaura hemistoma,0.276
-16.06167,124.10667,2011-01-24T13:20:00Z,Euterpina acutifrons,826.67
-15.77167,123.845,2011-10-11T10:45:00Z,Temora turbinata,8.31
-12.65,141.15,1988-01-20T02:14:00Z,Bestiolina similis,9.24
-12.55,141.45,1986-08-08T18:53:00Z,Parvocalanus latus,445.22
-12.65,141.65,1986-10-03T19:55:00Z,Oncaea media complex,259.92
-21.9,151.5,1988-01-01T00:00:00Z,Subeucalanus subcrassus,22.6
-17.6,146.5,1988-01-01T00:00:00Z,Euterpina acutifrons,0.8
-19.1,147,1988-01-01T00:00:00Z,Labidocera minuta,2.2
-21.6,152.1,1988-01-01T00:00:00Z,Microsetella rosea,10.233
-21.6,151.7,1988-01-01T00:00:00Z,Oithona plumifera,1.1
-21,151.3,1988-01-01T00:00:00Z,Triconia conifera complex,0.5
-30.8333,115.4333,1997-03-01T00:00:00Z,Flaccisagitta enflata,2.131
-30.8333,115.3333,1997-10-01T00:00:00Z,Flaccisagitta enflata,0.404
-30.8333,115.3333,1998-01-01T00:00:00Z,Mesosagitta minima,4.577
-30.8333,115.6833,1998-03-01T00:00:00Z,Mesosagitta minima,2.827
-30.8333,115.6333,1998-05-01T00:00:00Z,Mesosagitta minima,9.739
-30.8333,115.5833,1998-10-01T00:00:00Z,Mesosagitta minima,0.322
-30.8333,115.5833,1998-12-01T00:00:00Z,Mesosagitta minima,2.423
-30.8333,115.3833,1997-03-01T00:00:00Z,Mesosagitta minima,2.528
-30.8333,115.3333,1997-07-01T00:00:00Z,Pterosagitta draco,0.371
-43.95,146,2006-06-01T00:00:00Z,Nyctiphanes australis,2.327
-12.65,141.15,1987-05-26T22:37:00Z,Paracalanus denudatus,172.57
-12.55,141.25,1987-11-23T05:30:00Z,Oithona attenuata,12.54
-12.75,141.75,1988-01-18T23:06:00Z,Oithona simplex,774.51
-21.7,151.9,1988-01-01T00:00:00Z,Oithona plumifera,0.4
-19.6,149.3,1988-01-01T00:00:00Z,Dioithona rigida,1.7
-19.8,148.7,1988-01-01T00:00:00Z,Dioithona rigida,0.9
-21.5,151.5,1988-01-01T00:00:00Z,Triconia conifera complex,1.1
-21,151.1,1988-01-01T00:00:00Z,Acartia (Odontacartia) australis,28.9
-44,146.717,2006-06-01T00:00:00Z,Centropages bradyi,2.219
-42.167,148.57,2005-06-01T00:00:00Z,Nyctiphanes australis,20.568
-43.983,146.375,2006-06-01T00:00:00Z,Pleuromamma gracilis,2.02
-12,139,1975-08-01T00:00:00Z,Ditrichocorycaeus andrewsi,3.4
-12,139,1975-08-01T00:00:00Z,Subeucalanus subcrassus,8.6
-12,141,1975-08-01T00:00:00Z,Farranula gibbula,12
-12.25,141.5,1975-08-01T00:00:00Z,Ditrichocorycaeus asiaticus,3.2
-13.5,136.4,1975-08-01T00:00:00Z,Anawekia spinosa,0.6
-14,137,1975-08-01T00:00:00Z,Temora discaudata,5.1
-14,138,1975-08-01T00:00:00Z,Acrocalanus longicornis,11.8
-14,140,1975-08-01T00:00:00Z,Oncaea clevei complex,17
-14,140,1975-08-01T00:00:00Z,Oithona attenuata typical,0.8
-14,141,1975-08-01T00:00:00Z,Labidocera kroyeri stylifera,0.6
-16,141,1975-08-01T00:00:00Z,Ditrichocorycaeus erythraeus,18.3
-12,137,1975-10-01T00:00:00Z,Subeucalanus subcrassus,4.6
-12.55,141.45,1986-12-29T19:28:00Z,Corycaeus sewelli (invalid),40.11
-12.75,141.75,1986-10-06T05:20:00Z,Ditrichocorycaeus dahli,110.3
-18.6,147.4,1988-01-01T00:00:00Z,Oithona plumifera,29.2
-15.4,145.4,1988-01-01T00:00:00Z,Oithona plumifera,1.85
-19.8,149.3,1988-01-01T00:00:00Z,Oithona plumifera,6.3
-43.733,145.742,2006-06-01T00:00:00Z,Euchirella rostromagna,1.628
-41,148.468,2005-06-01T00:00:00Z,Mecynocera clausi,0.514
-41.5,148.6,2005-06-01T00:00:00Z,Mecynocera clausi,0.993
-21.83,114.51,1998-12-19T09:30:00Z,Parvocalanus dubia,55.88
-12,139,1975-10-01T00:00:00Z,Temora discaudata,8.6
-13,140,1975-10-01T00:00:00Z,Undinula vulgaris,1.3
-13,138,1975-10-01T00:00:00Z,Sapphirina nigromaculata,0.3
-13,138,1975-10-01T00:00:00Z,Oithona attenuata typical,1
-14,138,1975-10-01T00:00:00Z,Farranula concinna,1
-15,136,1975-10-01T00:00:00Z,Calanopia elliptica,4.6
-16,137.5,1975-10-01T00:00:00Z,Ditrichocorycaeus subtilis,1.7
-16,137.5,1975-10-01T00:00:00Z,Oncaea clevei complex,65.1
-16,139,1975-10-01T00:00:00Z,Clytemnestra scutellata,2.3
-12.65,141.65,1987-06-27T18:39:00Z,Ditrichocorycaeus erythraeus,76.43
-12.55,141.25,1987-04-28T21:33:00Z,Labidocera minuta,3.37
-18.6,147.1,1988-01-01T00:00:00Z,Labidocera acuta,0.5
-21.9,151.4,1988-01-01T00:00:00Z,Microsetella rosea,20.8
-16.6,145.8,1988-01-01T00:00:00Z,Oithona plumifera,65
-16,141,1975-10-01T00:00:00Z,Clytemnestra scutellata,1.1
-17.5,140.5,1975-10-01T00:00:00Z,Acartia (Odontacartia) pacifica,0.6
-12,139,1975-11-01T00:00:00Z,Sapphirina stellata,2.5
-12,139,1975-11-01T00:00:00Z,Clausocalanus furcatus,0.5
-12,139,1975-11-01T00:00:00Z,Onychocorycaeus agilis,2
-13,140,1975-11-01T00:00:00Z,Euterpina acutifrons,0.8
-13,138,1975-11-01T00:00:00Z,Candacia truncata,1.3
-14,138,1975-11-01T00:00:00Z,Farranula concinna,6
-14,139,1975-11-01T00:00:00Z,Farranula concinna,3.5
-14,140,1975-11-01T00:00:00Z,Copilia mirabilis,0.3
-12.75,141.75,1987-12-21T02:43:00Z,Oncaea clevei complex,97.26
-12.65,141.15,1986-04-09T21:50:00Z,Oithona attenuata typical,25.72
-12.65,141.65,1986-03-10T19:20:00Z,Labidocera minuta,3.56
-12.65,141.15,1986-07-07T23:00:00Z,Farranula gibbula,3.64
-12.55,141.25,1986-12-02T21:30:00Z,Canthocalanus pauper,298.78
-14.4,144.8,1988-01-01T00:00:00Z,Acartia (Odontacartia) australis,16.4
-19.1,147.9,1988-01-01T00:00:00Z,Acrocalanus gracilis,1.4
-21.2,151.1,1988-01-01T00:00:00Z,Centropages orsinii,1.3
-17,146.1,1988-01-01T00:00:00Z,Subeucalanus subcrassus,1
-21.1,151.6,1988-01-01T00:00:00Z,Farranula gibbula,0.4
-19,147.9,1988-01-01T00:00:00Z,Oithona plumifera,2.7
-18.6,147.4,1988-01-01T00:00:00Z,Oncaea venusta complex,1.5
-21.83,114.51,1998-01-25T08:50:00Z,Oncaea zernovi complex,398.13
-21.83,114.51,1998-11-17T08:05:00Z,Parvocalanus crassirostris,22.71
-14,141,1975-11-01T00:00:00Z,Paracalanus aculeatus,25
-14,141,1975-11-01T00:00:00Z,Oithona plumifera,1
-15,140,1975-11-01T00:00:00Z,Copilia mirabilis,1.5
-15,138,1975-11-01T00:00:00Z,Ditrichocorycaeus erythraeus,0.3
-16,140,1975-11-01T00:00:00Z,Corycaeus speciosus,0.5
-16,140,1975-11-01T00:00:00Z,Oithona attenuata typical,11
-17.5,140.5,1975-11-01T00:00:00Z,Calanopia elliptica,1.5
-17.5,140.5,1975-11-01T00:00:00Z,Acartia (Odontacartia) pacifica,1.5
-12,138,1976-05-01T00:00:00Z,Calanopia aurivilli,4.5
-12,139,1976-05-01T00:00:00Z,Onychocorycaeus catus,1
-12,140,1976-05-01T00:00:00Z,Farranula concinna,1.5
-12,141,1976-05-01T00:00:00Z,Calanopia elliptica,0.5
-12.55,141.25,1987-03-01T22:23:00Z,Paracalanus aculeatus,110.38
-12.55,141.45,1987-05-26T18:29:00Z,Macrosetella gracilis,23.8
-15.4,145.3,1988-01-01T00:00:00Z,Canthocalanus pauper,56.8
-19,147.4,1988-01-01T00:00:00Z,Centropages orsinii,19
-17.4,146.2,1988-01-01T00:00:00Z,Clytemnestra scutellata,1.2
-20,148.8,1988-01-01T00:00:00Z,Labidocera acuta,1.5
-21.3,151.5,1988-01-01T00:00:00Z,Macrosetella gracilis,2.7
-19.7,149.9,1988-01-01T00:00:00Z,Oithona plumifera,1.767
-16.21,145.139,2001-08-23T00:00:00Z,Parvocalanus crassirostris,186.86
-16.856,145.712,2000-08-02T00:00:00Z,Parvocalanus crassirostris,57.91
-20.3758,148.85,2014-06-01T09:25:00Z,Canthocalanus pauper,10.798
-14,137,1976-05-01T00:00:00Z,Centropages furcatus,4
-14,139,1976-05-01T00:00:00Z,Corycaeus speciosus,6
-14,139,1976-05-01T00:00:00Z,Ditrichocorycaeus asiaticus,1
-15,140,1976-05-01T00:00:00Z,Centropages gracilis,0.5
-16,137.5,1976-05-01T00:00:00Z,Acartia (Odontacartia) pacifica,325
-16,139,1976-05-01T00:00:00Z,Farranula concinna,0.5
-16,141,1976-05-01T00:00:00Z,Paracalanus aculeatus,6
-17,140,1976-05-01T00:00:00Z,Ditrichocorycaeus subtilis,5
-12.75,141.75,1986-12-04T04:13:00Z,Oithona simplex,993.26
-18.1,146.3,1988-01-01T00:00:00Z,Acartia (Odontacartia) australis,13.4
-20.3483,148.939,2014-06-01T18:10:00Z,Paracalanus indicus,5.295
-20.46,149.032,2014-06-01T10:00:00Z,Microsetella norvegica,10.591
-10.937,134.677,2011-12-05T08:00:00Z,Calanopia aurivilli,8.94
-17.5,140.5,1976-05-01T00:00:00Z,Acartia (Odontacartia) pacifica,2
-15,140,1976-06-01T00:00:00Z,Scolecithricella orientalis,20.5
-15,136,1976-06-01T00:00:00Z,Dioithona rigida,0.5
-16,140,1976-06-01T00:00:00Z,Acartia (Odontacartia) amboinensis,5.3
-17.5,140.5,1976-06-01T00:00:00Z,Paracalanus aculeatus,0.6
-12,139,1976-09-01T00:00:00Z,Paracalanus aculeatus,38.9
-12.25,141.5,1976-09-01T00:00:00Z,Scolecithricella orientalis,5.1
-12.25,141.5,1976-09-01T00:00:00Z,Onychocorycaeus catus,1.1
-12.65,141.65,1987-05-24T19:19:00Z,Paracalanus denudatus,139.39
-12.65,141.15,1986-11-02T23:02:00Z,Acrocalanus longicornis,7.81
-12.65,141.15,1987-10-23T00:19:00Z,Parvocalanus elegans,20.71
-12.65,141.15,1987-06-28T22:44:00Z,Clytemnestra scutellata,8.54
-12.55,141.45,1986-04-09T04:53:00Z,Labidocera minuta,26.18
-12.75,141.75,1987-12-21T02:43:00Z,Paracalanus aculeatus,24.32
-12.65,141.15,1987-01-30T00:45:00Z,Macrosetella gracilis,1.39
-12.65,141.65,1988-03-18T19:50:00Z,Farranula gibbula,49.19
-12.55,141.25,1986-06-07T21:50:00Z,Ditrichocorycaeus andrewsi,15.86
-12.65,141.15,1986-06-07T23:58:00Z,Acrocalanus gibber,76.37
-12.55,141.25,1987-12-19T21:12:00Z,Parvocalanus latus,32.45
-15.95333,123.99833,2011-01-30T16:38:00Z,Acartia (Odontacartia) pacifica,13.71
-16.18,124.12633,2011-01-26T14:00:00Z,Acrocalanus gibber,16.36
-12.65,141.65,1987-11-20T18:35:00Z,Pseudevadne tergestina,224.16
-12.65,141.65,1986-12-01T19:26:00Z,Temora discaudata,45.85
-12.55,141.45,1987-03-30T18:54:00Z,Paracalanus aculeatus,953.05
-12.65,141.15,1987-07-26T20:53:00Z,Farranula gibbula,8.63
-27.16981,153.32136,2011-02-26T10:46:53Z,Oithona attenuata,20.197
-27.17054,153.32199,2011-01-27T14:19:20Z,Penilia avirostris,3.298
-16.13567,124.13583,2011-01-21T07:54:00Z,Calanopia aurivilli,6.02
-12.39952,130.76718,2004-10-20T00:00:00Z,Ditrichocorycaeus andrewsi,37.034
-12.55,141.25,1986-04-09T19:09:00Z,Clytemnestra scutellata,18.48
-12.65,141.65,1986-05-08T18:58:00Z,Paracalanus denudatus,25.24
-12.55,141.45,1986-09-04T18:49:00Z,Ditrichocorycaeus andrewsi,197.87
-12.55,141.45,1986-08-08T18:53:00Z,Pseudodiaptomus mertoni,1.55
-12.717,141.717,1989-12-01T00:00:00Z,Penaeus esculentus,0.196
-12.65,141.55,1988-05-16T00:00:00Z,Penaeus semisulcatus,0.028
-12.75,141.433,1992-01-06T00:00:00Z,Penaeus esculentus,0.118
-12.63098,130.9436,2004-07-14T00:00:00Z,Euterpina acutifrons,289.545
-12.47532,130.80371,2002-12-12T00:00:00Z,Parvocalanus crassirostris,1492.4
-12.46846,130.79698,2003-02-25T00:00:00Z,Bestiolina similis,218.444
-27.40713,153.37846,2011-02-27T15:11:19Z,Parvocalanus crassirostris,226.711
-12.65,141.15,1987-03-30T23:32:00Z,Ditrichocorycaeus andrewsi,32.51
-12.55,141.25,1987-06-28T20:20:00Z,Oithona simplex,82.26
-12.65,141.65,1988-01-18T20:50:00Z,Oithona brevicornis,314.69
-42.573,147.9921,2000-08-01T00:00:00Z,Oithona tenuis,0.519
-18.4,147.2,1988-01-01T00:00:00Z,Oithona plumifera,1.05
-27.353333,153.166667,2009-01-14T00:00:00Z,Euterpina acutifrons,333.72
-27.33017,153.18065,2011-05-27T09:55:02Z,Oithona nana,101.566
-27.11258,153.34058,2011-12-19T10:38:09Z,Noctiluca scintillans,148.392
-12.833,141.65,1988-06-14T00:00:00Z,Penaeus esculentus,0.031
-12.65,141.55,1991-02-15T00:00:00Z,Penaeus merguiensis,0.148
-12.733,141.65,1989-04-08T00:00:00Z,Penaeus semisulcatus,0.18
-12.55,141.25,1987-03-01T22:23:00Z,Ditrichocorycaeus dahli,15.77
-12.65,141.15,1987-03-01T23:52:00Z,Acartia (Odontacartia) erythraea,203.35
-12.55,141.45,1987-05-26T18:29:00Z,Temora discaudata,31.37
-21.2,151.5,1988-01-01T00:00:00Z,Centropages orsinii,3.3
-19.3,147.6,1988-01-01T00:00:00Z,Ditrichocorycaeus lubbocki,11.9
-18,146.6,1988-01-01T00:00:00Z,Labidocera acuta,0.7
-18.1,146.5,1988-01-01T00:00:00Z,Microsetella rosea,4.8
-16.7,145.9,1988-01-01T00:00:00Z,Onychocorycaeus pacificus,4.1
-19.8,150,1988-01-01T00:00:00Z,Farranula concinna,0.9
-19.6,149.8,1988-01-01T00:00:00Z,Farranula gibbula,1.1
-18.9,147.5,1988-01-01T00:00:00Z,Labidocera acuta,0.7
-15,145.7,1988-01-01T00:00:00Z,Oithona plumifera,1
-19.6,149.6,1988-01-01T00:00:00Z,Acrocalanus gibber,0.4
-11,110,1962-01-01T00:00:00Z,Rhincalanus cornutus,18.96
-30.283,153.267,1953-06-22T00:00:00Z,Doliolum denticulatum,4.68
-42.32,148.3,1953-06-15T00:00:00Z,Fritillaria pellucida,0.26
-30.283,153.267,1953-06-22T00:00:00Z,Oikopleura (Coecaria) longicauda,7.795
-42.32,148.3,1953-09-16T00:00:00Z,Acartia (Acartiura) clausi,25.98
-12.65,141.667,1989-10-01T00:00:00Z,Penaeus semisulcatus,0.162
-12.733,141.65,1988-03-18T00:00:00Z,Penaeus semisulcatus,0.208
-27.3825,153.391667,2010-01-13T00:00:00Z,Oithona nana,6.58
-42.667,148.12,1991-01-31T00:00:00Z,Nyctiphanes australis,23.115
-14.7,145.6,1988-01-01T00:00:00Z,Macrosetella gracilis,0.4
