SAMPLE,STATION,SAMPLEDATELOCAL,NRS_CODE,TAXON_NAME,SPCODE,COUNTS,SAMPVOL_M3
916,Maria Island,2019-08-29 09:20:00,MAI20190828,"Lepidotrigla spp.",37288901,3,446.50319130000003
916,Maria Island,2019-08-29 09:20:00,MAI20190828,"Serranidae subfam. Anthiinae",37311907,4,446.50319130000003
916,Maria Island,2019-08-29 09:20:00,MAI20190828,"Thyrsites atun",37439001,2,446.50319130000003
916,Maria Island,2019-08-29 09:20:00,MAI20190828,"Seriolella spp.",37445909,19,446.50319130000003
916,Maria Island,2019-08-29 09:20:00,MAI20190828,"Rhombosolea spp.",37461912,2,446.50319130000003
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Sardinops sagax",37085002,3,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Engraulis australis",37086001,7,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Bregmaceros spp.",37225901,1,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Scorpaenidae - undifferentiated",37287900,1,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Triglidae & Peristediidae - undifferentiated",37288000,49,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Platycephalus fuscus",37296004,24,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Platycephalidae - undifferentiated",37296900,12,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Pegasus spp.",37309902,78,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Serranidae subfam. Anthiinae",37311907,8,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Acanthistius spp.",37311912,1,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Pelates spp.",37321908,6,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Apogonidae - undifferentiated",37327926,2,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Carangidae - undifferentiated",37337000,1,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Trachurus novaezelandiae",37337003,33,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Lethrinus spp.",37351902,4,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Chrysophrys auratus",37353001,3,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Acanthopagrus australis",37353004,49,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Mullidae - undifferentiated",37355000,13,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Pomacentridae - undifferentiated",37372000,1,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Mugilidae - undifferentiated",37381000,2,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Labridae - undifferentiated",37384000,30,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Creedia spp.",37395901,6,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Callionymidae - undifferentiated",37427917,13,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Gobiidae - undifferentiated",37428000,2,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Nomeidae - undifferentiated",37446000,1,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Engyprosopon spp.",37460908,1,359.5149806
973,North Stradbroke,2019-07-23 10:20:00,NSI20190723,"Cynoglossidae - undifferentiated",37463000,2,359.5149806
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Etrumeus teres",37085001,1,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Sardinops sagax",37085002,8,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Engraulis australis",37086001,29,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Gonostomatidae - undifferentiated",37106912,1,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Myctophidae - undifferentiated",37122000,5,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Antigonia spp.",37267901,1,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Macroramphosus spp.",37279902,6,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Scorpaenidae - undifferentiated",37287900,6,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Triglidae & Peristediidae - undifferentiated",37288000,37,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Platycephalus fuscus",37296004,15,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Platycephalidae - undifferentiated",37296900,15,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Pegasus spp.",37309902,13,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Serranidae subfam. Anthiinae",37311907,9,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Pelates spp.",37321908,2,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Apogonidae - undifferentiated",37327926,2,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Sillaginidae - undifferentiated",37330000,1,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Trachurus novaezelandiae",37337003,9,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Lutjanidae - undifferentiated",37346932,1,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Nemipteridae - undifferentiated",37347000,2,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Gerres subfasciatus",37349005,2,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Lethrinus spp.",37351902,1,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Chrysophrys auratus",37353001,5,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Acanthopagrus australis",37353004,11,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Cirrhitidae - undifferentiated",37374000,1,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Mugilidae - undifferentiated",37381000,5,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Labridae - undifferentiated",37384000,16,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Labridae: Scarinae - undifferentiated",37386000,1,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Creedia spp.",37395901,3,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Petroscirtes lupus",37408073,1,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Callionymidae - undifferentiated",37427917,13,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Gobiidae - undifferentiated",37428000,8,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Arnoglossus spp.",37460902,1,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Asterorhombus spp.",37460903,9,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Crossorhombus spp.",37460907,9,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Engyprosopon spp.",37460908,20,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Cynoglossidae - undifferentiated",37463000,4,379.8020927
1170,North Stradbroke Ichthyo 30m,2019-07-23 10:20:00,NSF20190723,"Monacanthidae - undifferentiated",37465903,2,379.8020927
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Etrumeus teres",37085001,1,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Engraulis australis",37086001,1,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Astronesthidae - undifferentiated",37108000,1,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Hime spp.",37117902,1,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Synodontidae - undifferentiated",37118906,1,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Myctophidae - undifferentiated",37122000,28,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Evermannellidae - undifferentiated",37130000,1,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Bregmaceros spp.",37225901,9,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Trachichthyidae - undifferentiated",37255000,1,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Macroramphosus spp.",37279902,7,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Triglidae & Peristediidae - undifferentiated",37288000,3,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Platycephalidae - undifferentiated",37296900,1,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Serranidae subfam. Anthiinae",37311907,6,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Howella spp.",37327912,2,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Apogonidae - undifferentiated",37327926,1,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Decapterus spp.",37337901,1,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Cirrhitidae - undifferentiated",37374000,1,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Gobiidae - undifferentiated",37428000,2,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Rexea solandri",37439002,1,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Gempylidae - undifferentiated",37439918,8,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Scomber australasicus",37441001,9,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Nomeidae - undifferentiated",37446000,2,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Crossorhombus spp.",37460907,1,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Engyprosopon spp.",37460908,4,325.6271453
974,North Stradbroke,2019-08-21 10:40:00,NSI20190821,"Grammatobothus spp.",37460909,1,325.6271453
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Etrumeus teres",37085001,1,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Sardinops sagax",37085002,26,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Engraulis australis",37086001,15,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Gonostomatidae - undifferentiated",37106912,1,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Synodontidae - undifferentiated",37118906,1,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Myctophidae - undifferentiated",37122000,5,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Bregmaceros spp.",37225901,2,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Trachichthyidae - undifferentiated",37255000,2,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Scorpaenidae - undifferentiated",37287900,1,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Triglidae & Peristediidae - undifferentiated",37288000,31,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Platycephalus fuscus",37296004,10,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Platycephalidae - undifferentiated",37296900,6,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Serranidae subfam. Anthiinae",37311907,2,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Howella spp.",37327912,2,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Carangidae - undifferentiated",37337000,2,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Trachurus novaezelandiae",37337003,3,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Lethrinus spp.",37351902,1,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Chrysophrys auratus",37353001,3,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Sciaenidae - undifferentiated",37354000,1,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Platax spp.",37362902,1,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Mugilidae - undifferentiated",37381000,1,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Labridae - undifferentiated",37384000,9,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Opistognathidae - undifferentiated",37388000,1,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Limnichthys spp.",37395902,1,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Callionymidae - undifferentiated",37427917,1,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Gobiidae - undifferentiated",37428000,8,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Scomber australasicus",37441001,6,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Nomeidae - undifferentiated",37446000,1,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Asterorhombus spp.",37460903,1,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Crossorhombus spp.",37460907,1,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Engyprosopon spp.",37460908,7,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Grammatobothus spp.",37460909,1,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Cynoglossidae - undifferentiated",37463000,2,311.3273906
1171,North Stradbroke Ichthyo 30m,2019-08-21 10:40:00,NSF20190821,"Monacanthidae - undifferentiated",37465903,1,311.3273906
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,""Superclass" Pisces - undifferentiated",37000000,1,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Sardinops sagax",37085002,5,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Engraulis australis",37086001,1,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Myctophidae - undifferentiated",37122000,2,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Triglidae & Peristediidae - undifferentiated",37288000,3,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Platycephalus fuscus",37296004,2,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Platycephalidae - undifferentiated",37296900,1,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Serranidae subfam. Anthiinae",37311907,1,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Apogonidae - undifferentiated",37327926,5,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Carangidae - undifferentiated",37337000,2,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Trachurus novaezelandiae",37337003,1,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Decapterus spp.",37337901,3,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Nemipteridae - undifferentiated",37347000,3,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Lethrinus spp.",37351902,2,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Mullidae - undifferentiated",37355000,1,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Pomacentridae - undifferentiated",37372000,1,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Labridae - undifferentiated",37384000,3,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Petroscirtes lupus",37408073,1,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Callionymidae - undifferentiated",37427917,2,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Gobiidae - undifferentiated",37428000,1,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Scomber australasicus",37441001,2,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Engyprosopon spp.",37460908,4,289.79417869999997
975,North Stradbroke,2019-09-16 10:20:00,NSI20190916,"Grammatobothus spp.",37460909,1,289.79417869999997
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,""Superclass" Pisces - undifferentiated",37000000,4,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Sardinops sagax",37085002,15,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Engraulis australis",37086001,7,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Synodontidae - undifferentiated",37118906,1,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Myctophidae - undifferentiated",37122000,2,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Triglidae & Peristediidae - undifferentiated",37288000,30,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Platycephalidae - undifferentiated",37296900,5,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Verilus anomalus",37311053,1,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Pelates spp.",37321908,1,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Sillago robusta",37330005,1,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Trachurus novaezelandiae",37337003,140,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Decapterus spp.",37337901,1,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Nemipteridae - undifferentiated",37347000,11,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Lethrinus spp.",37351902,1,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Acanthopagrus australis",37353004,1,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Pomacentridae - undifferentiated",37372000,1,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Cepola australis",37380001,2,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Labridae - undifferentiated",37384000,8,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Pinguipedidae - undifferentiated",37390000,1,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Creedia spp.",37395901,2,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Limnichthys spp.",37395902,1,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Blenniidae - undifferentiated",37408000,1,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Petroscirtes lupus",37408073,1,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Gobiidae - undifferentiated",37428000,33,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Scomber australasicus",37441001,10,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Engyprosopon spp.",37460908,16,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Grammatobothus spp.",37460909,1,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Cynoglossidae - undifferentiated",37463000,1,314.03233890000001
1180,North Stradbroke Ichthyo 30m,2019-09-16 10:20:00,NSF20190916,"Monacanthidae - undifferentiated",37465903,2,314.03233890000001
980,Kangaroo Island,2019-09-10 07:50:00,KAI20190909,"Monacanthidae - undifferentiated",37465903,1,358.34212179999997
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,""Superclass" Pisces - undifferentiated",37000000,1,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Sardinops sagax",37085002,55,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Melanostomiidae - undifferentiated",37109000,1,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Myctophidae - undifferentiated",37122000,11,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Macroramphosus spp.",37279902,5,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Helicolenus spp.",37287918,1,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Neosebastes spp.",37287927,2,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Triglidae & Peristediidae - undifferentiated",37288000,3,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Platycephalus fuscus",37296004,1,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Platycephalidae - undifferentiated",37296900,1,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Sillago flindersi",37330014,1,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Trachurus novaezelandiae",37337003,8,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Chrysophrys auratus",37353001,1,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Pomacentridae - undifferentiated",37372000,41,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Liza argentea",37381004,1,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Labridae - undifferentiated",37384000,8,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Scomber australasicus",37441001,3,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Lophonectes gallus",37460001,45,260.38399559999999
981,Port Hacking,2019-08-28 09:59:00,PHB20190827,"Monacanthidae - undifferentiated",37465903,2,260.38399559999999
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Sardinops sagax",37085002,7,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Sardinops sagax",37085002,7,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Triglidae & Peristediidae - undifferentiated",37288000,3,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Triglidae & Peristediidae - undifferentiated",37288000,3,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Platycephalus fuscus",37296004,2,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Platycephalus fuscus",37296004,2,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Platycephalidae - undifferentiated",37296900,2,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Platycephalidae - undifferentiated",37296900,2,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Dinolestes lewini",37327002,3,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Dinolestes lewini",37327002,3,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Trachurus novaezelandiae",37337003,8,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Trachurus novaezelandiae",37337003,8,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Scorpis spp.",37361906,2,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Scorpis spp.",37361906,2,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Pomacentridae - undifferentiated",37372000,6,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Pomacentridae - undifferentiated",37372000,6,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Cheilodactylus spp.",37377902,3,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Cheilodactylus spp.",37377902,3,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Lophonectes gallus",37460001,3,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Lophonectes gallus",37460001,3,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Monacanthidae - undifferentiated",37465903,8,299.39805250000001
982,Port Hacking,2019-09-24 09:36:00,PHB20190923,"Monacanthidae - undifferentiated",37465903,8,299.39805250000001
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,""Superclass" Pisces - undifferentiated",37000000,3,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Sardinops sagax",37085002,220,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Engraulis australis",37086001,1,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Synodontidae - undifferentiated",37118906,1,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Myctophidae - undifferentiated",37122000,51,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Ipnopidae - undifferentiated",37123000,1,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Bregmaceros spp.",37225901,3,390.14056859999999
983,Port Hacking,2019-07-29 10:03:00,PHB20190729,"Trachichthyidae - undifferentiated",37255000,1,390.14056859999999
