TRIP_CODE,SAMPLEDEPTH_M,SAMPLE_DATE_LOCAL,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,PIGMENTS_FLAG,PIGMENTS_COMMENTS
PHB20180528,0,2018-05-29 09:45:00,0.031,0,0.075,0,,0.02,0,0.006,0,0.023,0.063,0.007,0,0.018,0.002,0.04,0,,0.009,0,0,0.049,0,0,0.008,0,0,0,0,0.077,0.077,0,0.566,0.566,0,0,0,,,,0.022,0,0,
PHB20180905,0,2018-09-05 09:55:00,0.742,0,0.636,0,,0.404,0,0.011,0,0.025,1.385,0.013,0,0.022,0.004,0.075,0,,0.129,0,0,0.019,0,0,0,0,0,0,0,0.102,0.102,0,4.468,4.468,0,0,0,,,,0.067,0,0,
NSI20201116,0,2020-11-16 11:20:00,0.007,0,0.012,0,,0.011,0,0.003,0,0.006,0.01,0.003,0,0.003,0.003,0.02,0,,0.005,0,0.003,0,0,0.001,0.086,0.002,0,0,0,0.014,0.014,0.035,0.28,0.315,0,0,0,,,,0.028,0,0,
MAI20200223,0,2020-02-24 11:30:00,0.028,0,0.05,0,,0.041,0,0.016,0,0.015,0.068,0.005,0,0.011,0.002,0.054,0,,0.017,0,0,0.003,0,0,0.019,0,0,0,0,0.042,0.042,0,0.328,0.328,0,0,0,,,,0.015,0,0,
MAI20200628,0,2020-06-29 10:30:00,0.05,0,0.067,0,,0.019,0,0.01,0,0.027,0.065,0.015,0,0.039,0.014,0.06,0,,0.019,0,0,0.023,0,0,0.012,0,0,0,0,0.136,0.136,0,0.483,0.483,0,0,0,,,,0.015,0,0,
PHB20200609,20,2020-06-10 08:52:00,0.055,0,0.1,0,,0.027,0,0.019,0,0.064,0.097,0.018,0,0.039,0.009,0.098,0.005,,0.018,0,0,0.035,0,0,0.019,0.006,0,0,0,0.138,0.138,0,,,0,0,0,,,,0.024,0,0,
PHB20190626,20,2019-06-27 09:11:00,0.037,0,0.056,0,,0.021,0,0.005,0,0.036,0.031,0.01,0,0.026,0.007,0.057,0,,0.011,0,0,0.014,0,0,0.009,0,0,0,0,0.104,0.104,0.008,0.381,0.389,0,0,0,,,,0.011,0,0,
YON20190528,0,2019-05-28 11:01:00,0.019,0,0.021,0,,0.015,0,0.003,0,0.012,0.037,0.001,0,0.002,0.002,0.029,0,,0.016,0,0,0.002,0,0.003,0.066,0,0,0,0,0.017,0.017,0,0.331,0.331,0,0,0,,,,0.022,0,0,
PHB20200831,0,2020-09-01 09:00:00,0.183,0,0.31,0,,0.409,0,0.017,0,0.03,0.598,0.008,0,0.019,0.006,0.103,0,,0.048,0,0,0.043,0,0,0.009,0,0,0,0,0.097,0.097,0,1.688,1.688,0,0,0,,,,0.041,0,0,
DAR20200204_0030,17,2020-02-04 10:00:00,0.01,0,0.109,0.054,,0.087,0,0,0,0,0.53,0.005,0,0.024,0.004,0.017,0.014,,0.041,0,0,0.032,0,0,0.07,0,0,0,0,0.06,0.06,0,1.343,1.343,0,0,0,,,,0.06,0,0,
ROT20200520,0,2020-05-20 11:03:00,0.05,0,0.07,0,,0.055,0,0.007,0,0.037,0.077,0.008,0,0.018,0.007,0.088,0.003,,0.018,0,0.002,0.012,0,0,0.029,0.008,0,0,0,0.064,0.064,0.021,0.439,0.46,0,0,0,,,,0.017,0,0,
ROT20200605,20,2020-06-05 11:10:00,0.072,0,0.092,0,,0.025,0,0.006,0,0.035,0.15,0.01,0,0.027,0.006,0.08,0.005,,0.016,0,0.002,0.019,0,0,0.024,0.003,0,0,0,0.103,0.103,0.007,0.623,0.63,0,0,0,,,,0.025,0,0,
PHB20200224,0,2020-02-25 09:20:00,0.023,0,0.069,0,,0.062,0.105,0.017,0,0.003,0.111,0.004,0,0.01,0.003,0.025,0.008,,0.022,0,0,0.003,0,0,0.025,0.006,0,0,0,0.049,0.049,0,0.516,0.516,0,0,0,,,,0.029,0,0,
KAI20180820,0,2018-08-21 08:15:00,0.037,0,0.051,0,,0.014,0,0.005,0,0.03,0.033,0.009,0,0.023,0.003,0.072,0.002,,0.012,0,0.002,0.011,0,0.004,0.044,0,0,0,0,0.086,0.086,0.029,0.38,0.409,0,0,0,,,,0.022,0,0,
YON20210310,0,2021-03-10 10:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
KAI20181204,0,2018-12-04 16:20:00,0.014,0,0.019,0,,0,0,0.004,0,0.013,0.013,0,0,0,0.002,0.034,0,,0.024,0,0,0,0,0.006,0.033,0,0,0,0,0.008,0.008,0.02,0.141,0.161,0,0,0,,,,0.009,0,0,
NSI20190723,20,2019-07-23 10:50:00,0.073,0,0.08,0,,0,0,0.005,0,0.07,0.053,0.011,0,0.019,0.006,0.13,0.004,,0.021,0,0.002,0.016,0,0.003,0.017,0,0,0,0,0.105,0.105,0,0.53,0.53,0,0,0,,,,0.018,0,0,
MAI20201020,20,2020-10-21 10:45:00,0.137,0,0.168,0,,0.022,0,0.039,0,0.033,0.229,0.024,0,0.09,0.014,0.151,0,,0.039,0,0,0.051,0,0.003,0.007,0,0,0,0,0.222,0.222,0,1.085,1.085,0,0,0,,,,0.033,0,0,
PHB20190121,0,2019-01-22 10:15:00,0.018,0,0.039,0.009,,0,0,0.006,0,0.01,0.076,0.004,0,0.004,0.002,0.036,0,,0.017,0,0,0.007,0,0,0.011,0.003,0,0,0,0.047,0.047,0,0.361,0.361,0,0,0,,,,0.014,0,0,
PHB20190729,20,2019-07-29 10:24:00,0.047,0,0.072,0,,0.059,0.056,0.004,0,0.014,0.124,0.002,0,0.004,0.002,0.032,0,,0.016,0,0,0.003,0,0,0.007,0,0,0,0,0.016,0.016,0,0.37,0.37,0,0,0,,,,0.01,0,0,
ROT20200730,20,2020-07-30 10:52:00,0.032,0,0.036,0,,0,0,0.006,0,0.026,0.034,0.006,0,0.015,0.004,0.062,0.008,,0.009,0,0,0.011,0,0,0.015,0,0,0,0,0.058,0.058,0.008,0.302,0.31,0,0,0,,,,0.011,0,0,
NSI20190821,20,2019-08-21 11:20:00,0.13,0,0.2,0,,0.229,0.105,0.007,0,0.049,0.338,0.005,0,0.009,0.004,0.094,0,,0.045,0,0.002,0.002,0,0.008,0.036,0,0,0,0,0.041,0.041,0.011,0.819,0.83,0,0,0,,,,0.024,0,0,
DAR20190723_0030,0,2019-07-23 10:00:00,0.031,0,0.071,0,,0.031,0,0,0,0,0.222,0,0,0.011,0.002,0.035,0,,0.033,0,0,0.026,0,0,0.053,0,0,0,0,0.08,0.08,0,0.78,0.78,0,0,0,,,,0.049,0,0,
YON20190826,26,2019-08-26 11:05:00,0.005,0,0.014,0,,0.006,0,0,0,0.01,0.013,0,0,0,0.002,0.017,0,,0.009,0,0,0,0,0.002,0.081,0,0,0,0,0,0,0.068,0.103,0.171,0,0,0,,,,0.015,0,0,
MAI20180919,20,2018-09-20 10:20:00,0.053,0,0.122,0,,0.096,0,0.014,0,0.02,0.256,0.005,0,0.017,0.003,0.054,0,,0.031,0,0,0.006,0,0,0,0,0,0,0,0.062,0.062,0,0.868,0.868,0,0,0,,,,0.022,0,0,
MAI20190828,0,2019-08-29 10:50:00,0.042,0,0.068,0,,0.11,0,0.005,0,0.018,0.156,0.009,0,0.021,0.007,0.037,0,,0.025,0,0,0.007,0,0,0.005,0,0,0,0,0.077,0.077,0,0.455,0.455,0,0,0,,,,0.015,0,0,
YON20190917,26,2019-09-17 10:36:00,0.003,0,0.012,0,,0.01,0,0,0,0.004,0.01,0,0,0,0.001,0.008,0,,0.004,0,0,0,0,0.001,0.054,0,0,0,0,0,0,0.038,0.065,0.103,0,0,0,,,,0.008,0,0,
NSI20191220,20,2019-12-20 11:00:00,0.013,0,0.022,0,,0.018,0,0,0,0.004,0.027,0,0,0,0.001,0.019,0,,0.006,0,0,0,0,0,0.027,0,0,0,0,0,0,0.01,0.109,0.119,0,0,0,,,,0.007,0,0,
YON20181213,0,2018-12-13 11:11:00,0.007,0,0.011,0,,0.015,0,0,0,0.008,0.013,0,0,0,0,0.018,0,,0.01,0,0,0,0,0.003,0.123,0,0,0,0,0.015,0.015,0.043,0.506,0.549,0,0,0,,,,0.056,0,0,
MAI20200909,0,2020-09-10 09:30:00,0.074,0,0.114,0,,0.141,0,0.012,0,0.024,0.164,0.018,0,0.048,0.018,0.102,0,,0.038,0,0.005,0.023,0,0.005,0.012,0,0,0,0,0.138,0.138,0,0.651,0.651,0,0,0,,,,0.023,0,0,
ROT20181211,20,2018-12-11 11:20:00,0.028,0,0.043,0,,0,0,0.009,0,0.034,0.035,0.007,0,0.014,0.008,0.055,0.006,,0.019,0,0,0.008,0,0,0.029,0,0,0,0,0.065,0.065,0.017,0.317,0.334,0,0,0,,,,0.015,0,0,
NSI20200122,20,2020-01-22 11:15:00,0.03,0,0.057,0,,0.026,0,0.013,0,0.014,0.105,0.005,0,0,0.003,0.054,0,,0.026,0,0,0,0,0.005,0.055,0,0,0,0,0.018,0.018,0.01,0.416,0.426,0,0,0,,,,0.02,0,0,
DAR20200204_0630,0,2020-02-04 16:01:00,0.028,0,0.143,0.06,,0.128,0,0.022,0,0,0.538,0.014,0,0.041,0.012,0.017,0,,0.068,0,0,0.06,0,0.011,0.145,0,0,0,0,0.131,0.131,0,1.767,1.767,0,0,0,,,,0.081,0,0,
ROT20190125,20,2019-01-25 11:33:00,0.019,0,0.022,0,,0,0,0,0,0.017,0.021,0.004,0,0.009,0.002,0.045,0,,0.019,0,0.006,0.003,0,0.007,0.027,0,0,0,0,0.042,0.042,0.014,0.223,0.237,0,0,0,,,,0.011,0,0,
KAI20191127,40,2019-11-27 15:10:00,0.033,0,0.044,0,,0,0,0.016,0,0.019,0.03,0.006,0,0.012,0.003,0.072,0.007,,0.015,0,0,0,0,0.004,0.023,0,0,0,0,0.041,0.041,0.016,0.265,0.281,0,0,0,,,,0.012,0,0,
YON20200802,0,2020-08-03 09:20:00,0.009,0,0.011,0.004,,0,0,0,0,0.011,0.015,0,0,0,0.002,0.022,0.003,,0.007,0,0,0,0,0,0.08,0,0,0,0.007,0.008,0.015,0.09,0.108,0.198,0,0,0,,,,0.019,0,0,
MAI20200810,0,2020-08-10 11:03:00,0.047,0,0.071,0,,0.027,0,0.01,0,0.04,0.047,0.012,0,0.036,0.012,0.088,0,,0.024,0,0.003,0.021,0,0.004,0.011,0,0,0,0,0.127,0.127,0,0.488,0.488,0,0,0,,,,0.014,0,0,
DAR20200922_0030,20,2020-09-22 10:05:00,0.018,0,0.084,0.046,,0,0,0.013,0,0.007,0.394,0.007,0,0.02,0.005,0.029,0.015,,0.035,0,0,0.017,0,0,0.075,0,0,0,0,0.046,0.046,0,1.041,1.041,0,0,0,,,,0.049,0,0,
KAI20190909,40,2019-09-10 09:20:00,0.089,0,0.086,0,,0,0,0.018,0,0.051,0.032,0.008,0,0.019,0.005,0.172,0.006,,0.017,0,0,0.015,0,0.003,0.023,0,0,0,0,0.084,0.084,0,0.542,0.542,0,0,0,,,,0.024,0,0,
PHB20190827,0,2019-08-27 08:25:00,0.054,0,0.104,0,,0.01,0,0.011,0,0.045,0.048,0.017,0,0.041,0.017,0.066,0,,0.016,0,0.002,0.072,0,0,0.007,0.005,0,0,0,0.149,0.149,0,0.856,0.856,0,0,0,,,,0.03,0,0,
ROT20190711,20,2019-07-11 10:46:00,0.08,0,0.08,0,,0.013,0,0.01,0,0.059,0.073,0.01,0,0.023,0.005,0.119,0,,0.018,0,0,0.015,0,0,0.018,0,0,0,0,0.085,0.085,0.006,0.541,0.547,0,0,0,,,,0.02,0,0,
ROT20190819,20,2019-08-19 10:00:00,0.034,0,0.044,0,,0.01,0,0.008,0,0.035,0.036,0.007,0,0.017,0.004,0.073,0,,0.012,0,0,0.01,0,0,0.012,0,0,0,0,0.058,0.058,0.004,0.314,0.318,0,0,0,,,,0.012,0,0,
NSI20210226,20,2021-02-26 11:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PHB20200922,0,2020-09-23 08:35:00,0.127,0,0.2,0,,0.16,0,0.054,0,0.021,0.308,0.011,0,0.029,0.007,0.113,0,,0.058,0,0,0.016,0,0.003,0.011,0,0,0,0,0.088,0.088,0,1.061,1.061,0,0,0,,,,0.027,0,0,
NSI20210415,20,2021-04-16 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
YON20200710,WC,2020-07-11 10:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
ROT20201127,WC,2020-11-27 09:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
NSI20191024,WC,2019-10-24 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
MAI20200928,WC,2020-09-29 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
YON20200611,WC,2020-06-12 09:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
NSI20201221,WC,2020-12-21 11:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
ROT20200710,WC,2020-07-10 11:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
KAI20201123,WC,2020-11-24 07:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
YON20190826,WC,2019-08-26 11:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
DAR20190214_0630,WC,2019-02-14 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
ROT20190621,WC,2019-06-21 09:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PHB20150121,WC,2015-01-22 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
DAR20200922_0330,WC,2020-09-22 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
KAI20200204,WC,2020-02-04 16:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
NSI20210226,WC,2021-02-26 11:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
YON20191107,WC,2019-11-07 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
DAR20190723_0030,WC,2019-07-23 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
MAI20201118,WC,2020-11-19 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
NSI20080929,20,2008-09-29 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
NSI20100121,WC,2010-01-22 10:00:00,0,0,0.012,0,,0,0,0,0,0.012,0.02,0.004,0,0.007,0.002,0.03,0,0,0.006,0,0,0,0,0,0.053,0,0,0,0,0.039,0.039,0,0.194,0.194,0,0,0,0,,,0.009,0,2,station start time used
MAI20130129,20,2013-01-30 11:19:00,0.237,0,0.28,0,,0.026,0,0.033,0,0.061,0.204,0.032,0,0.113,0.031,0.408,0,0,0.125,0,0.014,0.076,0,0.01,0.022,0,0,0,0,0.295,0.295,0,1.757,1.757,0,0,0,0,,,0.069,0,2,used CTD soak time
MAI20130313,20,2013-03-14 10:50:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,sample lost
ESP20130314,WC,2013-03-14 10:12:00,0.042,0,0.048,0,,0.009,0,0,0,0.021,0.05,0.002,0,0.003,0.001,0.087,0.005,0,0.022,0,0.003,0.005,0,0.007,0.039,0,0,0,0,0.015,0.015,0.011,0.367,0.378,0,0,0,0,,,0.016,0,1,
PHB20100817,WC,2010-08-18 09:30:00,0.069,0,0,0,,0.426,0,0.012,0,0.042,0.163,0.015,0,0.035,0.007,0.091,0,0,0.034,0,0,0.064,0,0,0.014,0,0,0,0,0.112,0.112,0,0.658,0.658,0,0,0,0,,,0.03,0,2,station start time used
NSI20110323,WC,2011-03-23 10:20:00,0.005,0,0.008,0,,0.011,0,0,0,0.011,0.006,0,0,0,0,0.016,0,0,0.002,0,0,0,0,0,0.054,0,0,0,0,0.014,0.014,0.036,0.071,0.107,0,0,0,0,,,0.012,0,2,station start time used
PHB20110914,WC,2011-09-15 09:43:00,0.05,0,0.119,0,,0.049,0.063,0.01,0,0.026,0.299,0.009,0,0.02,0.005,0.056,0,0,0.034,0,0.002,0.009,0,0.007,0.022,0,0,0,0,0.083,0.083,0,0.885,0.885,0,0,0,0,,,0.029,0,2,station start time used
YON20120726,WC,2012-07-26 11:55:00,0.013,0,0.015,0.005,,0,0,0,0,0.009,0.02,0,0,0,0,0.026,0,0,0.005,0,0,0,0,0,0.036,0,0,0,0,0.013,0.013,0.004,0.192,0.196,0,0,0,0,,,0.012,0,1,
YON20120816,WC,2012-08-16 00:15:00,0.016,0,0.012,0.003,,0,0,0,0,0.009,0.01,0,0,0,0,0.017,0,0,0.005,0,0,0,0,0,0.054,0,0,0,0,0.008,0.008,0.019,0.168,0.187,0,0,0,0,,,0.01,0,1,
KAI20081211,WC,2008-12-12 07:00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,sample lost at Flinders
ROT20120523,WC,2012-05-23 13:00:00,0.029,0,0.026,0.006,,0,0,0,0,0.007,0.044,0.001,0,0.002,0,0.03,0,0,0.008,0,0,0,0,0,0.018,0.003,0,0,0.002,0.022,0.024,0.011,0.192,0.203,0,0,0,0,,,0.006,0,1,
ROT20120727,WC,2012-07-27 10:50:00,0.033,0,0.036,0,,0.008,0,0.006,0,0.03,0.034,0.003,0,0.007,0.002,0.052,0,0,0.016,0,0,0.007,0,0,0.022,0,0,0,0,0.032,0.032,0.007,0.266,0.273,0,0,0,0,,,0.013,0,1,
DAR20121029,WC,2012-10-30 08:06:00,0.013,0,0.083,0.047,,0,0,0,0,0,0.402,0,0,0,0,0.017,0.019,0,0.058,0,0,0,0,0,0.082,0,0,0,0,0.024,0.024,0,0.985,0.985,0,0,0,0,,,0.04,0,0,
NIN20121107,WC,2012-11-07 12:51:00,0.049,0,0.08,0,,0.04,0,0.021,0,0.037,0.088,0.008,0,0.017,0.002,0.067,0,0,0.022,0,0.004,0.007,0,0.004,0.03,0,0,0,0.006,0.078,0.084,0.026,0.406,0.432,0,0,0,0,,,0.017,0,1,
NIN20130209,WC,2013-02-09 09:48:00,0.018,0,0.027,0,,0.009,0,0.01,0,0.01,0.044,0.003,0,0.005,0.004,0.032,0.009,0,0.015,0,0,0.003,0,0,0.059,0,0,0,0.004,0.021,0.025,0.036,0.209,0.245,0,0,0,0,,,0.02,0,1,
ROT20121019,WC,2012-10-19 10:55:00,0.012,0,0.018,0,,0.005,0,0,0,0.01,0.017,0.003,0,0.008,0.004,0.022,0,0,0.015,0,0.003,0.003,0,0,0.028,0,0,0,0,0.027,0.027,0.022,0.129,0.151,0,0,0,0,,,0.008,0,1,
DAR20130405,WC,2013-04-05 10:01:00,0,0,0.042,0.025,,0,0,0,0,0,0.151,0,0,0,0,0,0,0,0.019,0,0,0.006,0,0,0.064,0,0,0,0,0,0,0,0.388,0.388,0,0,0,0,,,0.019,0,1,
MAI20130424,WC,2013-04-24 11:55:00,0.041,0,0.067,0,,0.011,0,0.017,0,0.025,0.038,0.012,0,0.028,0.012,0.081,0.005,0,0.018,0,0.003,0.031,0,0,0.012,0,0,0,0,0.11,0.11,0.005,0.503,0.508,0,0,0,0,,,0.02,0,1,
PHB20130725,WC,2013-07-26 10:41:00,0.063,0,0.138,0,,0.041,0,0.013,0,0.041,0.162,0.012,0,0.029,0.011,0.099,0,0,0.03,0,0.003,0.057,0,0.003,0.01,0,0,0,0,0.114,0.114,0,0.989,0.989,0,0,0,0,,,0.035,0,1,
YON20130808,WC,2013-08-13 11:13:00,0.009,0,0.012,0,,0.004,0,0,0,0.005,0.01,0,0,0,0.002,0.023,0,0,0.008,0,0,0,0,0,0.077,0,0,0,0,0.007,0.007,0.029,0.234,0.263,0,0,0,0,,,0.024,0,1,
PHB20130514,WC,2013-05-15 11:09:00,0.05,0,0.082,0,,0.022,0,0.015,0,0.025,0.085,0.014,0,0.024,0.012,0.062,0,0,0.023,0,0.003,0.038,0,0.004,0.031,0.013,0,0,0,0.111,0.111,0.01,0.655,0.665,0,0,0,0,,,0.028,0,1,
NIN20130509,WC,2013-05-09 11:05:00,0.024,0,0.031,0,,0.01,0,0,0,0.022,0.051,0.004,0,0.008,0.003,0.031,0,0,0.012,0,0,0.004,0,0,0.038,0,0,0,0.004,0.032,0.036,0.03,0.225,0.255,0,0,0,0,,,0.015,0,1,
MAI20130821,WC,2013-08-21 13:00:00,0.053,0,0.063,0.005,,0,0,0.009,0,0.038,0.079,0.008,0,0.019,0.006,0.07,0,0,0.02,0,0,0.01,0,0,0.007,0,0,0,0,0.072,0.072,0,0.442,0.442,0,0,0,0,,,0.013,0,1,
PHB20110420,WC,2011-04-21 11:30:00,0.027,0,0.027,0,,0.011,0,0.006,0,0.034,0.02,0.008,0,0.011,0.004,0.046,0,0,0.008,0,0,0,0,0,0.053,0.007,0,0,0.017,0.056,0.073,0.055,0.234,0.289,0,0,0,0,,,0.026,0,1,
YON20100909,WC,2010-09-09 11:15:00,0,0,0,0.009,,0,0,0,0,0.01,0.013,0,0,0,0.002,0.02,0,0,0.007,0,0,0,0,0,0.116,0,0,0,0.011,0,0.011,0.069,0.103,0.172,0,0,0,0,,,0.018,0,1,
ROT20100924,WC,2010-09-24 14:30:00,0.017,0,0,0.028,,0,0,0.006,0,0.022,0.035,0.009,0,0.012,0.003,0.05,0.004,0,0.018,0,0,0.011,0,0.006,0.032,0,0,0,0,0.053,0.053,0,0.26,0.26,0,0.017,0.289,0,,,0.013,0,1,
PHB20090623,WC,2009-06-24 11:04:00,0.03,0,0.031,0,,0.027,0,0,0,0.021,0.061,0.004,0,0.01,0.003,0.051,0,0,0.013,0,0,0.009,0,0,0.012,0,0,0,0,0.036,0.036,0,0.271,0.271,0,0,0,0,,,0.017,0,1,
MAI20091013,WC,2009-10-13 13:00:00,0.1,0,0.13,0.043,,0.019,0.131,0.02,0.089,0.014,0.507,0.011,0,0.031,0.012,0.05,0,0,0.08,0,0.003,0.013,0,0.005,0.012,0,0,0,0,0.08,0.08,0,1.477,1.477,0,0,0.151,0,,,0.039,0,1,leaked started again twice replace Oring - mil527 process_date estimated - trip date +30 days
ROT20120130,WC,2012-01-30 12:22:00,0.023,0,0.023,0.003,,0,0,0.005,0,0.02,0.032,0.004,0,0.009,0,0.047,0,0,0.013,0,0,0,0,0.008,0.054,0,0,0,0,0.044,0.044,0.035,0.214,0.249,0,0,0,0,,,0.012,0,1,
PHB20100218,WC,2010-02-20 09:20:00,0,0,0.014,0,,0,0,0,0,0.01,0.025,0,0,0.006,0.004,0.031,0,0,0.01,0,0,0,0,0,0.077,0,0,0,0,0.031,0.031,0,0.253,0.253,0,0,0,0,,,0.018,0,2,station start time used
ESP20090623,WC,2009-06-23 10:55:00,0.041,0,0.065,0,,0,0,0.023,0,0.053,0.08,0.016,0,0.031,0.009,0.101,0,0,0.022,0,0.002,0.025,0,0.007,0.022,0,0,0,0,0.136,0.136,0,0.625,0.625,0,0,0,0,,,0.028,0,0,Samples stored in dry shipper
PHB20091110,WC,2009-11-11 11:30:00,0.124,0,0.076,0,,0.184,0,0.012,0,0.017,0.3,0,0,0,0,0.026,0,0,0.033,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0.471,0.471,0,0,0,0,,,0.014,0,1,
ESP20120229,WC,2012-02-29 10:40:00,0.019,0,0.03,0,,0.03,0,0.007,0,0.024,0.043,0,0,0.008,0.003,0.06,0,0,0.019,0,0,0.007,0,0,0.025,0,0,0,0,0.039,0.039,0.011,0.277,0.288,0,0,0,0,,,0.01,0,1,
PHB20100908,WC,2010-09-09 09:30:00,0.169,0,0,0.364,,0,0,0,0,0.017,0.686,0.008,0,0.017,0.003,0.041,0,0,0.068,0,0,0.011,0,0,0,0,0,0,0,0.062,0.062,0,1.752,1.752,0,0,0,0,,,0.034,0,2,station start time used
ROT20110125,WC,2011-01-25 10:25:00,0.029,0,0.029,0,,0.008,0,0,0,0.032,0.037,0.004,0,0.01,0.006,0.053,0,0,0.032,0,0.004,0.008,0,0.004,0.022,0,0,0,0,0.031,0.031,0.013,0.237,0.25,0,0,0,0,,,0.012,0,2,volumes in mix unequal
ESP20111130,WC,2011-11-30 15:19:00,0.021,0,0.028,0,,0.008,0,0,0,0.021,0.036,0.004,0,0.014,0.005,0.054,0.008,0,0.018,0,0.003,0.003,0,0.005,0.035,0,0,0,0,0.045,0.045,0.008,0.24,0.248,0,0,0,0,,,0.013,0,1,
ROT20100520,WC,2010-05-20 11:30:00,0.022,0,0,0.048,,0,0,0.006,0,0.033,0.069,0.01,0,0.022,0.007,0.081,0.004,0,0.019,0,0,0.02,0,0,0.022,0,0,0,0,0.072,0.072,0,0.444,0.444,0,0,0,0,,,0.019,0,1,
DAR20120114_2335,WC,2012-01-15 09:10:00,0,0,0.056,0.04,,0,0,0,0,0,0.317,0.007,0,0.02,0.007,0.017,0,0,0.031,0,0,0.013,0,0,0.156,0,0,0,0,0.069,0.069,0,0.854,0.854,0,0,0,0,,,0.066,0,1,
NSI20090916,WC,2009-09-17 08:30:00,0.022,0,0,0.007,,0.065,0,0,0,0.023,0.049,0.006,0,0.01,0.002,0.035,0,0,0.01,0,0,0,0,0.004,0.022,0.008,0,0,0,0.042,0.042,0.004,0.209,0.213,0,0,0,0,,,0.006,0,2,station start time used
PHB20090223,WC,2009-02-24 12:34:00,0.029,0,0.027,0,,0.014,0,0,0,0.024,0.044,0.005,0,0.008,0.004,0.039,0,0,0.014,0,0,0,0,0.005,0.024,0,0,0,0,0.033,0.033,0,0.21,0.21,0,0,0,0,,,0.013,0,1,
YON20130611,8,2013-06-11 14:35:00,0.033,0,0.004,0.003,,0,0,0,0,0.023,0.039,0.004,0,0.011,0.003,0.068,0,0,0.013,0,0,0.003,0,0,0.058,0,0,0,0,0.036,0.036,0,0.368,0.368,0,0,0,0,,,0.019,0,2,winch gauge problems actual depth deeper
YON20130912,8,2013-09-12 12:22:00,0.025,0,0.067,0,,0.188,0,0.007,0,0.022,0.121,0.004,0,0.005,0.005,0.045,0,0,0.046,0,0.003,0,0,0.007,0.116,0,0,0,0,0.014,0.014,0.02,0.579,0.599,0,0,0,0,,,0.052,0,1,
DAR20130617_1830,6,2013-06-18 04:00:00,0.013,0,0.032,0.009,,0,0,0,0,0,0.09,0.006,0,0.021,0.006,0.025,0,0,0.015,0,0,0.012,0,0,0.09,0,0,0,0,0.06,0.06,0,0.454,0.454,0,0,0,0,,,0.04,0,1,
